Date,Price,Open,High,Low,Vol.,Change %,Returns,Residuals,Shock_ModelBased,Shock_EventBased
2023-12-08,68.62,70.0,70.76,68.45,22.24K,-1.93%,-0.019293983135629467,-0.01810347564594764,0,0
2023-12-11,67.34,68.5,68.5,66.26,29.08K,-1.87%,-0.018653453803555875,-0.02341174193263474,0,0
2023-12-12,68.24,67.3,68.6,66.88,23.04K,1.34%,0.013365013365013168,0.010509413348539378,0,0
2023-12-13,68.88,68.21,69.98,68.01,26.59K,0.94%,0.009378663540445586,0.008851204070075938,0,0
2023-12-14,66.73,69.12,70.16,65.99,23.65K,-3.12%,-0.031213704994192626,-0.031901129119684284,1,0
2023-12-15,67.57,66.76,67.82,66.22,12.69K,1.26%,0.012588041360707125,0.008328903389064965,0,0
2023-12-18,69.61,68.26,71.38,67.03,4.27K,3.02%,0.030190913127127628,0.02898023463614716,1,0
2023-12-19,69.76,69.99,69.99,68.75,1.04K,0.22%,0.002154862807068003,0.0015558421018199067,0,0
2023-12-20,73.2,69.75,73.55,69.75,1.45K,4.93%,0.04931192660550465,0.047437690133894365,1,0
2023-12-21,75.88,73.5,76.42,73.5,0.82K,3.66%,0.03661202185792334,0.0340582742848851,1,0
2023-12-22,76.94,75.88,77.08,75.0,0.45K,1.40%,0.013969425408539848,0.011358805232025065,0,0
2023-12-27,77.74,77.27,78.57,77.08,0.96K,1.04%,0.010397712503249279,0.009654956098252591,0,0
2023-12-28,77.94,77.69,78.02,76.98,0.94K,0.26%,0.0025726781579624713,-7.665393139299516e-05,0,0
2024-01-02,74.09,78.17,78.22,73.04,0.69K,-4.99%,-0.049884585791228564,-0.04897339163143289,1,1
2024-01-03,75.42,74.2,75.58,74.2,0.21K,1.80%,0.017951140504791407,0.016956758334130403,0,0
2024-01-04,73.78,75.45,76.1,73.1,1.39K,-2.17%,-0.02174489525324852,-0.01935938659301009,0,0
2024-01-05,73.97,73.32,74.54,73.18,0.38K,0.26%,0.002575223637842239,-0.00021548049006468034,0,0
2024-01-08,69.96,73.68,73.75,69.89,0.78K,-5.42%,-0.05421116668919834,-0.05351607419211728,1,0
2024-01-09,69.9,69.5,70.73,69.25,0.48K,-0.09%,-0.0008576329331044796,-0.008580074596488303,0,0
2024-01-10,67.72,70.3,70.5,67.47,0.75K,-3.12%,-0.031187410586552278,-0.02833847057482914,1,0
2024-01-11,65.96,67.67,67.7,65.2,1.06K,-2.60%,-0.025989367985824074,-0.030511780230145936,1,0
2024-01-12,63.8,66.93,66.93,63.0,0.51K,-3.27%,-0.03274711946634323,-0.03251034209960978,1,0
2024-01-15,66.9,66.0,67.46,64.61,22.19K,4.86%,0.048589341692790056,0.04306286461763384,1,0
2024-01-16,65.49,66.98,67.4,65.05,22.43K,-2.11%,-0.021076233183856652,-0.018999594288130438,0,0
2024-01-17,63.31,65.39,66.07,62.86,25.63K,-3.33%,-0.03328752481294839,-0.04015510326340463,1,0
2024-01-18,63.28,63.09,64.13,62.5,18.19K,-0.05%,-0.0004738587900805502,-0.0033367808730175768,0,0
2024-01-19,63.42,63.37,64.23,62.93,15.14K,0.22%,0.0022123893805310324,-0.001111651236442697,0,0
2024-01-22,62.41,63.03,63.03,60.86,21.64K,-1.59%,-0.0159255755282246,-0.013641494309666873,0,0
2024-01-23,63.27,62.0,63.8,61.6,20.28K,1.38%,0.013779842973882461,0.010492152351063459,0,0
2024-01-24,65.8,63.36,66.1,63.16,25.09K,4.00%,0.039987355776829325,0.03716179995373508,1,0
2024-01-25,63.41,66.43,66.43,62.9,25.61K,-3.63%,-0.036322188449848025,-0.03749511285552253,1,0
2024-01-26,63.1,63.15,65.03,62.1,21.96K,-0.49%,-0.0048888187982967235,-0.009370641056036013,0,0
2024-01-29,61.77,63.6,64.06,61.58,22.58K,-2.11%,-0.021077654516640232,-0.022310710235119602,0,0
2024-01-30,64.02,61.63,64.02,61.3,22.87K,3.64%,0.036425449247207364,0.034471797175199236,1,0
2024-01-31,64.4,63.92,65.14,62.94,21.32K,0.59%,0.005935645110902943,0.010181826942179862,0,0
2024-02-01,62.32,64.16,64.87,62.1,22.15K,-3.23%,-0.032298136645962816,-0.038340343975361055,1,0
2024-02-02,63.5,62.05,64.37,61.9,17.96K,1.89%,0.018934531450577552,0.01600742995606061,0,0
2024-02-05,62.59,63.8,64.31,62.07,19.16K,-1.43%,-0.01433070866141728,-0.01587659184855258,0,0
2024-02-06,63.49,62.79,63.97,62.0,19.28K,1.44%,0.014379293816903616,0.013713407590119197,0,0
2024-02-07,62.32,63.35,63.68,62.25,17.67K,-1.84%,-0.01842809891321473,-0.017785022247505868,0,0
2024-02-08,60.71,62.5,62.5,60.27,26.07K,-2.58%,-0.025834403080872925,-0.031656489943242376,1,0
2024-02-09,58.8,60.5,60.5,58.2,26.39K,-3.15%,-0.03146104430901009,-0.03133679970826625,1,0
2024-02-12,57.2,58.64,58.8,56.59,24.58K,-2.72%,-0.027210884353741416,-0.029981172828199662,1,0
2024-02-13,56.65,57.2,57.89,55.65,23.80K,-0.96%,-0.009615384615384692,-0.009261782390910373,0,0
2024-02-14,56.44,56.43,57.57,55.41,23.61K,-0.37%,-0.003706972639011541,-0.005295271047407443,0,0
2024-02-15,57.95,56.44,59.05,56.13,28.07K,2.68%,0.02675407512402561,0.02401650264233922,0,0
2024-02-16,57.11,57.95,58.21,56.29,20.13K,-1.45%,-0.014495254529767077,-0.016945462756032263,0,0
2024-02-19,53.14,57.11,57.11,52.9,29.61K,-6.95%,-0.06951497110838734,-0.07492282999704872,1,0
2024-02-20,54.21,53.5,55.04,51.86,30.45K,2.01%,0.020135491155438556,0.016322784013193342,0,0
2024-02-21,54.51,54.05,54.98,53.28,18.58K,0.55%,0.0055340343110126256,0.007354664584629569,0,0
2024-02-22,52.59,54.48,54.48,52.37,22.36K,-3.52%,-0.03522289488167296,-0.03575947000389467,1,0
2024-02-23,52.51,52.9,53.01,51.12,26.23K,-0.15%,-0.001521201749382084,-0.004423019784968044,0,0
2024-02-26,53.83,52.11,54.52,51.55,23.89K,2.51%,0.025138068939249747,0.019762957036532157,0,0
2024-02-27,55.96,53.76,56.14,52.45,30.42K,3.96%,0.03956901356121123,0.04009049563441222,1,0
2024-02-28,57.21,56.21,58.87,55.45,38.36K,2.23%,0.02233738384560402,0.021725837037310385,0,0
2024-02-29,56.44,57.53,57.81,55.25,27.04K,-1.35%,-0.013459185457088019,-0.018931094671065508,0,0
2024-03-01,56.31,56.5,56.84,55.08,22.85K,-0.23%,-0.0023033309709424854,-0.006019875472835976,0,0
2024-03-04,57.28,56.4,57.77,53.5,33.98K,1.72%,0.01722606996980991,0.017402857904292527,0,0
2024-03-05,60.0,57.28,61.23,56.73,48.66K,4.75%,0.04748603351955305,0.048992959980766734,1,0
2024-03-06,58.79,60.25,62.8,58.09,44.52K,-2.02%,-0.020166666666666666,-0.019249946810701433,0,0
2024-03-07,59.44,58.79,61.09,57.4,36.11K,1.11%,0.01105630209219255,0.0053363042298981925,0,0
2024-03-08,58.5,59.0,60.2,57.8,22.80K,-1.58%,-0.015814266487213957,-0.01637937512199443,0,0
2024-03-11,56.13,58.22,58.24,55.8,28.03K,-4.05%,-0.04051282051282046,-0.04294313983938018,1,0
2024-03-12,57.0,56.26,57.08,55.24,26.90K,1.55%,0.015499732763228247,0.017198716171077086,0,0
2024-03-13,55.87,56.86,57.9,55.65,23.40K,-1.98%,-0.019824561403508856,-0.020610757197205093,0,0
2024-03-14,58.8,55.85,59.18,55.08,30.35K,5.24%,0.05244317164846968,0.05025641387107258,1,0
2024-03-15,59.38,58.9,60.25,58.14,27.06K,0.99%,0.009863945578231448,0.010602541677793488,0,0
2024-03-18,61.42,59.5,62.32,59.5,33.59K,3.44%,0.0343550016840688,0.026939089468728906,0,0
2024-03-19,61.31,61.3,62.87,59.65,26.86K,-0.18%,-0.0017909475740800485,-0.0011348557734295226,0,0
2024-03-20,60.01,61.3,61.46,59.99,21.68K,-2.12%,-0.02120371880606764,-0.02710057045301518,0,0
2024-03-21,59.37,60.04,60.26,58.8,22.93K,-1.07%,-0.010664889185135862,-0.009137335035084708,0,0
2024-03-22,61.5,59.1,62.06,58.8,24.38K,3.59%,0.03587670540677124,0.035054944442420216,1,0
2024-03-25,64.84,61.69,65.49,61.68,33.71K,5.43%,0.05430894308943102,0.056900718317815076,1,0
2024-03-26,63.0,64.45,65.74,62.16,33.89K,-2.84%,-0.028377544725478154,-0.0298770482341728,1,0
2024-03-27,62.61,62.5,63.31,61.08,22.31K,-0.62%,-0.006190476190476191,-0.01290050417480048,0,0
2024-04-02,58.9,61.22,61.5,58.56,27.64K,-4.89%,-0.04892620700791217,-0.05057493107410935,1,0
2024-04-03,57.55,59.29,59.43,56.91,23.14K,-2.29%,-0.022920203735144362,-0.024339601260707472,0,0
2024-04-04,58.39,57.5,59.24,57.1,22.26K,1.46%,0.014596003475239039,0.019204651195226716,0,0
2024-04-05,61.01,58.87,61.15,58.26,25.37K,4.49%,0.044870697037163954,0.04272534781344339,1,0
2024-04-08,63.39,60.72,63.77,59.69,32.01K,3.90%,0.03900999836092445,0.03843064692104001,1,0
2024-04-09,63.96,63.39,64.64,62.53,27.84K,0.90%,0.008991954566966331,0.0031399166464298944,0,0
2024-04-10,62.85,63.82,65.07,62.3,25.55K,-1.74%,-0.017354596622889296,-0.02255805953546946,0,0
2024-04-11,68.83,62.98,68.92,62.81,47.86K,9.51%,0.09514717581543342,0.09283025222114971,1,0
2024-04-12,71.64,68.6,71.81,68.07,46.29K,4.08%,0.040825221560366165,0.04591267839237736,1,0
2024-04-15,70.16,71.55,71.64,69.12,29.52K,-2.07%,-0.02065884980457855,-0.023246602246400933,0,0
2024-04-16,74.25,70.26,74.9,69.87,36.63K,5.83%,0.0582953249714937,0.055107390385863424,1,0
2024-04-17,70.33,74.13,74.48,69.24,37.88K,-5.28%,-0.05279461279461284,-0.054278488335393706,1,0
2024-04-18,71.55,69.9,72.22,68.15,31.33K,1.73%,0.017346793686904505,0.017092678270814895,0,0
2024-04-19,68.52,72.57,73.3,68.13,28.40K,-4.23%,-0.04234800838574426,-0.0370932043700563,1,0
2024-04-22,66.4,68.0,68.19,66.02,25.67K,-3.09%,-0.03093987157034428,-0.03770217445831209,1,0
2024-04-23,66.38,66.39,67.21,65.34,22.88K,-0.03%,-0.000301204819277312,0.004509847441295862,0,0
2024-04-24,66.85,66.25,67.45,64.8,22.73K,0.71%,0.007080445917444944,0.002644285288836084,0,0
2024-04-25,68.41,67.0,69.92,66.54,27.09K,2.33%,0.023335826477187682,0.023853944593279434,0,0
2024-04-26,67.51,68.21,69.2,66.57,18.84K,-1.32%,-0.013155971349217865,-0.016989252164703598,0,0
2024-04-29,65.8,67.0,67.35,65.01,18.42K,-2.53%,-0.025329580802844087,-0.03092004862287189,1,0
2024-04-30,69.2,65.95,69.6,65.38,26.24K,5.17%,0.05167173252279644,0.04976181740896392,1,0
2024-05-01,67.91,69.19,69.26,67.35,12.26K,-1.86%,-0.01864161849710988,-0.017195069904292527,0,0
2024-05-02,72.69,67.88,73.18,67.25,38.25K,7.04%,0.07038727727875127,0.06727005663136486,1,0
2024-05-03,71.84,72.69,74.55,71.45,25.96K,-1.17%,-0.011693492915118897,-0.010362305107615735,0,0
2024-05-06,73.67,71.74,74.49,71.52,18.25K,2.55%,0.025473273942093533,0.016873910633375448,0,0
2024-05-07,70.85,73.25,74.3,70.57,31.16K,-3.83%,-0.03827881091353347,-0.03408237814561438,1,0
2024-05-08,71.92,71.03,72.7,69.61,21.90K,1.51%,0.01510232886379681,0.008128627976919486,0,0
2024-05-09,73.62,71.4,74.08,71.13,14.64K,2.36%,0.023637374860956628,0.029972624962555258,1,0
2024-05-10,71.59,73.5,75.5,71.28,22.20K,-2.76%,-0.02757402879652271,-0.030692337372219283,1,0
2024-05-13,70.07,71.33,71.49,68.75,24.98K,-2.12%,-0.021232015644643276,-0.02244055736713475,0,0
2024-05-14,70.1,70.02,71.32,69.02,15.41K,0.04%,0.0004281432852861755,-0.0035454819610245044,0,0
2024-05-15,69.19,70.2,71.83,69.09,22.11K,-1.30%,-0.012981455064194014,-0.012937300124579894,0,0
2024-05-16,70.79,69.09,71.27,68.88,19.43K,2.31%,0.02312472900708218,0.02316240246643456,0,0
2024-05-17,70.52,70.5,71.52,69.6,19.40K,-0.38%,-0.0038140980364459454,-0.005688626912737339,0,0
2024-05-20,74.24,71.0,74.9,71.0,28.80K,5.28%,0.052750992626205306,0.04812181019355026,1,0
2024-05-21,76.2,74.18,76.64,73.05,27.58K,2.64%,0.026400862068965525,0.027049548348568885,0,0
2024-05-22,76.67,75.83,77.5,75.5,26.14K,0.62%,0.006167979002624557,0.001248721613842656,0,0
2024-05-23,76.1,76.5,78.1,75.52,28.44K,-0.74%,-0.007434459371331803,-0.008311966681772453,0,0
2024-05-24,75.78,76.1,76.7,73.9,20.91K,-0.42%,-0.004204993429697712,-0.007587837994223003,0,0
2024-05-27,76.51,75.7,76.99,75.58,11.68K,0.96%,0.009633148588017892,0.01165534558621604,0,0
2024-05-28,74.6,75.99,76.24,74.15,20.35K,-2.50%,-0.024964056986015004,-0.024276784802471075,0,0
2024-05-29,73.95,74.5,75.6,72.95,21.29K,-0.87%,-0.00871313672922236,-0.011153754570379856,0,0
2024-05-30,75.2,73.66,75.84,73.37,19.23K,1.69%,0.01690331304935766,0.01579578953475191,0,0
2024-05-31,74.07,75.48,76.42,73.85,19.01K,-1.50%,-0.015026595744681015,-0.016246851731849584,0,0
2024-06-03,74.63,74.44,77.8,74.25,29.51K,0.76%,0.00756041582287037,0.005631724818568894,0,0
2024-06-04,72.58,74.52,74.71,72.27,29.74K,-2.75%,-0.02746884630845503,-0.029736047944241412,1,0
2024-06-05,72.0,72.72,73.26,70.96,25.06K,-0.80%,-0.007991182143841202,-0.01198396189579091,0,0
2024-06-06,71.53,71.82,72.98,71.25,19.25K,-0.65%,-0.006527777777777799,-0.0054928073777592065,0,0
2024-06-07,71.42,71.78,71.88,71.02,14.70K,-0.15%,-0.0015378163008528123,-0.004357381255979244,0,0
2024-06-10,70.91,71.14,71.2,69.29,27.32K,-0.71%,-0.007140856902828396,-0.007500577515999861,0,0
2024-06-11,70.41,70.8,72.17,69.87,22.85K,-0.71%,-0.0070511916513891215,-0.01079590244186471,0,0
2024-06-12,70.3,70.45,71.75,69.97,20.42K,-0.16%,-0.0015622780854992468,-0.003580192298963693,0,0
2024-06-13,70.87,70.3,71.99,70.3,18.92K,0.81%,0.008108108108108247,0.00626968340851838,0,0
2024-06-14,68.53,70.75,71.09,68.18,32.67K,-3.30%,-0.033018202342317005,-0.03434643465839792,1,0
2024-06-17,68.16,68.7,69.21,67.63,22.76K,-0.54%,-0.005399095286735767,-0.009014035068744009,0,0
2024-06-18,68.38,68.26,69.25,67.72,25.05K,0.32%,0.0032276995305164924,0.0026268828784361984,0,0
2024-06-19,70.74,68.74,70.81,68.5,20.84K,3.45%,0.03451301550160868,0.032854232147550934,1,0
2024-06-20,69.19,70.6,71.59,69.07,21.09K,-2.19%,-0.02191122420130054,-0.021414787561831447,0,0
2024-06-21,68.05,69.51,69.51,67.94,18.86K,-1.65%,-0.016476369417545933,-0.023019520190852374,0,0
2024-06-24,67.56,68.02,68.27,67.01,25.78K,-0.72%,-0.007200587803085856,-0.00862532404377406,0,0
2024-06-25,67.8,67.45,68.07,66.85,20.56K,0.36%,0.003552397868561208,0.0020375839828222246,0,0
2024-06-26,67.23,68.35,69.09,66.8,22.83K,-0.84%,-0.008407079646017612,-0.006695550661094722,0,0
2024-06-27,66.49,67.03,67.78,66.42,19.50K,-1.10%,-0.01100699092666979,-0.014498204756390843,0,0
2024-06-28,67.36,66.71,68.4,65.79,22.06K,1.31%,0.013084674387126016,0.01040140254306064,0,0
2024-07-01,68.33,67.41,69.68,67.13,19.71K,1.44%,0.014400237529691218,0.013115833540849964,0,0
2024-07-02,70.93,68.3,71.03,67.52,27.02K,3.81%,0.038050636616420386,0.036557289878888725,1,0
2024-07-03,70.91,70.67,71.95,70.0,25.07K,-0.03%,-0.0002819681376006189,-0.0018011993126012776,0,0
2024-07-04,70.18,70.76,71.16,69.83,19.11K,-1.03%,-0.010294739811027909,-0.014958058698407628,0,0
2024-07-05,70.35,70.12,71.15,69.94,12.63K,0.24%,0.002422342547734324,0.0012585586720073115,0,0
2024-07-08,69.04,70.59,71.85,68.8,25.02K,-1.86%,-0.0186211798152095,-0.019295536908437844,0,0
2024-07-09,68.52,69.15,69.19,68.18,16.72K,-0.75%,-0.007531865585168163,-0.007174151892172478,0,0
2024-07-10,67.96,68.66,69.4,67.86,15.81K,-0.82%,-0.008172796263864579,-0.008957309267449537,0,0
2024-07-11,68.52,68.15,68.83,67.6,16.48K,0.82%,0.008240141259564515,0.005814292080545966,0,0
2024-07-12,69.35,68.55,69.52,67.69,18.19K,1.21%,0.012113251605370579,0.011631267094060458,0,0
2024-07-15,67.58,69.58,69.58,67.1,22.05K,-2.55%,-0.02552271088680602,-0.02848713457095602,1,0
2024-07-16,67.94,67.85,68.27,67.16,18.32K,0.53%,0.005327019828351487,0.0017813632816094638,0,0
2024-07-17,66.42,68.01,68.13,66.41,19.67K,-2.24%,-0.022372681778039416,-0.023247520246374186,0,0
2024-07-18,66.11,66.43,66.98,66.01,17.93K,-0.47%,-0.004667268894911203,-0.00706816497582261,0,0
2024-07-19,66.0,66.35,67.49,65.73,15.46K,-0.17%,-0.0016638935108153063,-0.000955852401304094,0,0
2024-07-22,64.79,66.28,66.73,64.25,25.44K,-1.83%,-0.0183333333333332,-0.021880766674806942,0,0
2024-07-23,65.79,64.82,66.22,64.26,19.17K,1.54%,0.015434480629726854,0.014010183951633967,0,0
2024-07-24,68.9,65.79,69.02,65.55,26.23K,4.73%,0.04727162182702527,0.04549657797304998,1,0
2024-07-25,67.08,68.91,68.91,66.65,21.15K,-2.64%,-0.026415094339622747,-0.027677642177628463,1,0
2024-07-26,67.71,66.9,68.15,66.79,12.68K,0.94%,0.00939177101967803,0.0046267273325638295,0,0
2024-07-29,68.78,67.7,68.9,67.2,16.08K,1.58%,0.015802687933835546,0.014352419251401327,0,0
2024-07-30,68.58,68.67,69.29,67.47,20.66K,-0.29%,-0.0029078220412911415,-0.004336284436804749,0,0
2024-07-31,69.24,68.95,69.44,68.04,20.38K,0.96%,0.00962379702537186,0.011034250027498426,0,0
2024-08-01,71.17,69.55,71.5,68.83,29.18K,2.79%,0.02787406123627978,0.02460887812314063,0,0
2024-08-02,70.44,71.18,71.31,69.45,23.24K,-1.03%,-0.010257130813545068,-0.011090967602135234,0,0
2024-08-05,68.86,69.75,69.75,67.86,23.05K,-2.24%,-0.022430437251561575,-0.024645873946077635,0,0
2024-08-06,69.92,69.28,70.39,69.07,18.05K,1.54%,0.01539355213476612,0.013207605300491872,0,0
2024-08-07,70.57,69.96,71.43,69.1,23.50K,0.93%,0.00929633867276869,0.009485957081260411,0,0
2024-08-08,71.06,71.19,71.73,69.72,25.35K,0.69%,0.006943460393935119,0.006950768236735887,0,0
2024-08-09,70.14,71.0,71.86,69.61,20.31K,-1.29%,-0.012946805516464988,-0.015172247988856084,0,0
2024-08-12,72.65,70.08,74.13,69.46,39.26K,3.58%,0.035785571713715436,0.031411078146951654,1,0
2024-08-13,71.29,72.14,73.06,71.14,25.78K,-1.87%,-0.018719889883000662,-0.017516606050422573,0,0
2024-08-14,71.87,71.35,72.44,71.26,15.75K,0.81%,0.008135783419834564,0.004486477450393787,0,0
2024-08-15,72.11,71.98,72.23,70.48,22.49K,0.33%,0.003339362738277396,0.0037859987544974698,0,0
2024-08-16,72.52,72.19,72.98,71.5,14.66K,0.57%,0.005685757869920982,0.0020360696125830643,0,0
2024-08-19,73.14,72.5,73.8,72.01,20.35K,0.85%,0.008549365692222866,0.009906145707453453,0,0
2024-08-20,73.07,72.94,74.75,72.65,30.00K,-0.10%,-0.0009570686354937186,-0.004157389297896948,0,0
2024-08-21,72.14,73.29,73.83,71.68,20.05K,-1.27%,-0.012727521554673493,-0.014316260200930877,0,0
2024-08-22,71.57,72.42,72.64,71.17,22.10K,-0.79%,-0.007901303021901951,-0.009778718480002144,0,0
2024-08-23,71.13,71.51,72.37,70.62,16.66K,-0.61%,-0.006147827301942077,-0.007160478359273716,0,0
2024-08-26,70.49,71.1,71.75,70.07,17.22K,-0.90%,-0.008997610009841117,-0.00986072145554466,0,0
2024-08-27,71.49,70.67,71.93,70.24,20.82K,1.42%,0.014186409419775892,0.012660857627972038,0,0
2024-08-28,70.77,71.51,72.21,70.35,22.67K,-1.01%,-0.010071338648762085,-0.011618532353671445,0,0
2024-08-29,71.06,70.65,71.23,70.08,20.68K,0.41%,0.004097781545852941,0.0008413642209632293,0,0
2024-08-30,70.3,71.09,71.45,69.96,20.56K,-1.07%,-0.010695187165775444,-0.011949433121107687,0,0
2024-09-02,70.43,70.03,70.99,69.56,24.52K,0.18%,0.0018492176386915027,-0.001352974129632577,0,0
2024-09-03,68.16,70.41,70.44,68.1,34.50K,-3.22%,-0.03223058355814301,-0.032039521901370056,1,0
2024-09-04,67.0,68.1,68.47,66.75,28.04K,-1.70%,-0.017018779342723,-0.02073001759478888,0,0
2024-09-05,66.2,66.79,67.68,65.95,33.56K,-1.19%,-0.011940298507462699,-0.012006589045301205,0,0
2024-09-06,66.5,66.1,67.74,66.04,33.39K,0.45%,0.004531722054380571,0.0024063815738842153,0,0
2024-09-09,66.52,66.5,67.45,66.06,24.49K,0.03%,0.00030075187969913486,5.9146988558423427e-05,0,0
2024-09-10,64.92,66.27,67.18,64.76,34.48K,-2.41%,-0.0240529164161154,-0.028071792618128873,1,0
2024-09-11,66.4,65.14,66.53,64.71,31.44K,2.28%,0.022797288971041274,0.01926929016451101,0,0
2024-09-12,65.45,66.08,66.43,65.11,24.04K,-1.43%,-0.014307228915662717,-0.014922926497352518,0,0
2024-09-13,64.99,65.25,65.94,64.6,25.95K,-0.70%,-0.00702826585179539,-0.01012417142158993,0,0
2024-09-17,64.34,63.2,65.16,62.45,33.43K,1.79%,0.017876918209144055,0.01724571128117282,0,0
2024-09-18,63.7,64.49,64.88,63.21,22.57K,-0.99%,-0.009947155735157032,-0.012890193476584887,0,0
2024-09-19,62.82,63.93,65.42,62.39,49.40K,-1.38%,-0.013814756671899575,-0.01483467857605284,0,0
2024-09-20,63.39,63.5,64.15,62.88,24.41K,0.91%,0.009073543457497557,0.006582941793894669,0,0
2024-09-23,64.1,63.7,64.72,63.34,27.18K,1.12%,0.011200504811484269,0.009677203888206995,0,0
2024-09-24,63.87,64.21,64.93,63.53,30.76K,-0.36%,-0.0035881435257409944,-0.0039027913786804603,0,0
2024-09-25,65.24,64.28,65.59,63.65,33.93K,2.14%,0.021449819946766757,0.018616498101297722,0,0
2024-09-26,66.52,65.25,66.75,64.34,31.10K,1.96%,0.019619865113427393,0.017710586844915704,0,0
2024-09-27,66.33,66.0,66.46,65.28,21.37K,-0.29%,-0.002856283824413719,-0.004527387848739914,0,0
2024-09-30,65.56,66.46,66.97,65.13,25.80K,-1.16%,-0.011608623548922004,-0.013431989392355773,0,0
2024-10-01,63.61,65.23,65.23,62.75,48.31K,-2.97%,-0.029743746186699282,-0.03224181830580007,1,0
2024-10-02,62.6,63.9,65.04,62.54,35.78K,-1.59%,-0.015878006602735417,-0.016724302243777776,0,0
2024-10-03,62.76,62.56,62.96,62.01,23.40K,0.26%,0.002555910543130979,0.003359350779889251,0,0
2024-10-04,62.05,62.04,62.57,61.41,25.34K,-1.13%,-0.01131293817718293,-0.012178816511076851,0,0
2024-10-07,61.76,61.52,62.5,60.06,61.01K,-0.47%,-0.004673650282030595,-0.0072404899350692175,0,0
2024-10-08,60.29,61.92,61.92,60.07,31.76K,-2.38%,-0.023801813471502564,-0.026949404761216836,0,0
2024-10-09,62.01,60.19,62.71,59.95,36.11K,2.85%,0.028528777575053788,0.025037270967623336,0,0
2024-10-10,65.0,62.52,65.21,62.04,30.19K,4.82%,0.048218029350104885,0.049122226651571566,1,0
2024-10-11,64.62,64.9,65.09,63.75,25.05K,-0.58%,-0.005846153846153723,-0.008215269185391618,0,0
2024-10-14,65.97,64.75,66.18,63.85,23.33K,2.09%,0.02089136490250687,0.016691273708859575,0,0
2024-10-15,65.09,65.41,65.59,64.17,25.00K,-1.33%,-0.013339396695467576,-0.016109775506378224,0,0
2024-10-16,63.03,64.84,65.63,62.8,28.45K,-3.16%,-0.0316484867107083,-0.03363484576475432,1,0
2024-10-17,62.98,63.03,63.64,62.63,20.47K,-0.08%,-0.000793273044581988,0.0009065974054630311,0,0
2024-10-18,62.28,63.0,63.47,62.22,21.06K,-1.11%,-0.011114639568116758,-0.012020226759122708,0,0
2024-10-21,61.76,62.45,62.95,61.36,23.68K,-0.83%,-0.008349389852280065,-0.00868021893776669,0,0
2024-10-22,62.25,61.9,62.56,61.29,26.27K,0.79%,0.007933937823834336,0.006137422422811191,0,0
2024-10-23,64.89,62.35,65.36,61.71,30.50K,4.24%,0.04240963855421698,0.03907326149790474,1,0
2024-10-24,66.63,64.95,67.57,64.75,41.94K,2.68%,0.026814609338881024,0.026269836727521614,0,0
2024-10-25,66.97,66.61,67.36,66.08,31.31K,0.51%,0.005102806543598959,0.0014803414731941692,0,0
2024-10-28,66.4,66.25,66.61,64.61,27.99K,-0.85%,-0.008511273704643774,-0.012021625180871815,0,0
2024-10-29,67.28,66.82,67.75,66.14,33.57K,1.33%,0.013253012048192625,0.010945682850821106,0,0
2024-10-30,65.47,66.85,67.19,64.94,25.80K,-2.69%,-0.026902497027348482,-0.025012038974591075,0,0
2024-10-31,64.58,65.48,65.95,63.54,27.40K,-1.36%,-0.013594012524820509,-0.01500120612001637,0,0
2024-11-01,63.87,63.78,64.96,63.22,24.86K,-1.10%,-0.01099411582533294,-0.011147754545595067,0,0
2024-11-04,65.22,64.09,65.89,64.0,25.33K,2.11%,0.0211366838891498,0.018840074411320205,0,0
2024-11-05,64.3,65.46,65.69,64.1,24.33K,-1.41%,-0.014106102422569822,-0.013077540468394494,0,0
2024-11-06,63.76,64.0,64.19,62.37,32.21K,-0.84%,-0.00839813374805598,-0.013431346165524626,0,0
2024-11-07,66.04,63.78,66.29,63.65,30.69K,3.58%,0.03575909661229626,0.03380295220000199,1,0
2024-11-08,68.02,66.25,68.28,65.96,36.64K,3.00%,0.02998182919442738,0.028709413394521724,1,0
2024-11-11,67.57,67.27,68.8,66.92,32.43K,-0.66%,-0.006615701264334084,-0.007352402311696884,0,0
2024-11-12,67.53,67.5,67.77,65.76,33.59K,-0.06%,-0.0005919786887670364,-0.004817767420965795,0,0
2024-11-13,66.31,67.12,67.24,65.39,34.37K,-1.81%,-0.018066044720864816,-0.020573998329464716,0,0
2024-11-14,68.27,66.72,68.46,66.61,37.66K,2.96%,0.029558136027748372,0.029391094721759686,1,0
2024-11-15,68.01,68.25,68.8,66.75,32.70K,-0.38%,-0.0038084077925880644,-0.0012094658510279134,0,0
2024-11-18,69.51,67.28,70.03,66.96,38.33K,2.21%,0.022055580061755675,0.018173553516575392,0,0
2024-11-19,68.13,69.47,69.83,67.84,35.33K,-1.99%,-0.019853258523953476,-0.020201158129519257,0,0
2024-11-20,68.38,68.02,69.4,67.89,27.20K,0.37%,0.0036694554528107215,-0.00170185490771582,0,0
2024-11-21,69.99,68.46,70.78,68.45,40.08K,2.35%,0.02354489616847033,0.025361241361295084,0,0
2024-11-22,69.27,70.49,70.96,69.01,39.97K,-1.03%,-0.010287183883411877,-0.012104535944169978,0,0
2024-11-25,69.86,69.75,71.54,69.24,32.35K,0.85%,0.008517395697993368,0.007272736730182689,0,0
2024-11-26,69.23,69.7,69.75,68.25,34.26K,-0.90%,-0.009018036072144242,-0.011321098873681221,0,0
